Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,PitchEfficiency
41.0,1,3,10.0,3,0,2,3.0,3,3.0,1,1.0,1,1,0,1.0,3,25447.0,10.0
50.0,1,3,18.0,3,0,3,4.0,3,3.0,0,3.0,0,4,0,2.0,3,26332.0,72.0
43.0,0,1,27.0,3,1,3,3.0,0,3.0,0,1.0,0,4,0,2.0,1,17258.0,108.0
42.0,1,1,6.0,2,0,3,3.0,0,5.0,1,4.0,0,3,0,2.0,1,17576.0,18.0
33.0,1,1,10.0,3,0,2,4.0,0,4.0,0,7.0,0,4,0,0.0,1,17622.0,40.0
38.0,1,1,16.0,3,0,2,5.0,3,3.0,1,4.0,0,1,1,1.0,3,28206.0,16.0
38.0,1,3,6.0,2,1,2,4.0,0,5.0,2,5.0,0,3,0,1.0,1,17858.0,18.0
51.0,0,3,7.0,2,0,4,4.0,1,3.0,1,2.0,0,1,0,2.0,2,25025.0,7.0
50.0,1,1,15.0,2,1,3,3.0,0,3.0,1,5.0,0,5,1,2.0,1,17380.0,75.0
31.0,1,1,23.0,2,1,3,2.0,1,3.0,1,5.0,0,1,1,1.0,2,23972.0,23.0
55.0,1,3,24.0,2,0,2,3.0,4,4.0,2,4.0,0,1,1,0.0,0,31835.0,24.0
37.0,0,3,17.0,3,1,3,4.0,3,3.0,2,3.0,0,2,1,2.0,3,28658.0,34.0
33.0,0,1,7.0,2,1,4,4.0,0,3.0,1,2.0,0,5,0,1.0,1,20992.0,35.0
42.0,1,3,11.0,3,1,2,3.0,2,3.0,0,7.0,0,4,0,1.0,4,33303.0,44.0
35.0,1,3,21.0,1,0,3,4.0,0,3.0,1,3.0,1,5,1,2.0,1,21257.0,105.0
41.0,1,3,17.0,1,0,3,5.0,1,4.0,1,2.0,0,5,1,1.0,2,25530.0,85.0
29.0,1,3,26.0,3,1,2,3.0,1,3.0,1,3.0,0,2,1,1.0,2,21931.0,52.0
56.0,1,1,6.0,2,0,2,3.0,0,5.0,0,3.0,0,5,1,1.0,1,17066.0,30.0
45.0,1,2,7.0,2,0,3,4.0,0,3.0,1,6.0,1,3,1,1.0,1,21873.0,21.0
28.0,1,1,7.0,3,1,3,4.0,0,4.0,1,3.0,0,3,0,1.0,1,22494.0,21.0
45.0,1,1,17.0,2,1,4,4.0,0,3.0,3,3.0,1,3,1,1.0,1,21614.0,51.0
46.0,1,1,36.0,3,1,3,4.0,0,3.0,3,7.0,0,2,1,1.0,1,22130.0,72.0
29.0,1,1,24.0,1,1,3,5.0,0,3.0,1,7.0,0,3,0,2.0,1,21045.0,72.0
32.0,0,1,31.0,1,0,2,4.0,1,3.0,3,4.0,0,1,1,1.0,2,23916.0,31.0
39.0,0,1,28.0,3,0,2,3.0,3,5.0,3,2.0,1,5,1,1.0,3,25880.0,140.0
26.0,1,1,22.0,3,1,2,3.0,0,4.0,1,3.0,1,1,1,0.0,1,17373.0,22.0
30.0,1,1,17.0,2,0,4,5.0,0,5.0,2,8.0,1,5,1,2.0,1,21082.0,85.0
32.0,1,3,13.0,3,1,3,3.0,1,3.0,0,5.0,0,5,1,1.0,2,24204.0,65.0
25.0,1,1,36.0,3,1,4,4.0,0,5.0,1,3.0,0,4,1,2.0,1,22585.0,144.0
36.0,1,1,11.0,2,1,3,3.0,1,4.0,2,1.0,0,2,0,2.0,2,20914.0,22.0
39.0,1,1,17.0,3,0,3,6.0,3,3.0,1,5.0,0,1,1,2.0,3,31884.0,17.0
56.0,1,1,13.0,2,1,2,5.0,3,3.0,3,5.0,0,2,0,0.0,3,22260.0,26.0
28.0,1,1,14.0,3,0,3,5.0,1,5.0,3,2.0,0,3,1,1.0,2,25489.0,42.0
46.0,0,1,24.0,3,0,2,3.0,3,3.0,1,6.0,0,3,0,1.0,3,25527.0,72.0
44.0,1,1,19.0,2,1,3,5.0,4,4.0,1,3.0,0,3,0,2.0,0,33014.0,57.0
52.0,0,1,7.0,3,0,2,5.0,3,5.0,3,5.0,0,1,1,1.0,3,26162.0,7.0
22.0,1,3,29.0,1,1,3,4.0,0,3.0,3,3.0,0,2,1,2.0,1,22125.0,58.0
40.0,1,3,32.0,3,1,3,3.0,1,5.0,1,2.0,0,1,1,2.0,2,23396.0,32.0
31.0,1,3,13.0,2,1,2,4.0,0,3.0,0,4.0,0,4,1,1.0,1,17329.0,52.0
29.0,1,3,6.0,3,0,2,4.0,0,3.0,1,7.0,1,1,1,1.0,1,17800.0,6.0
40.0,1,1,9.0,1,0,4,5.0,1,3.0,3,3.0,0,1,1,2.0,2,23231.0,9.0
39.0,0,1,15.0,2,1,3,3.0,1,4.0,3,1.0,0,1,1,0.0,2,21782.0,15.0
29.0,1,1,24.0,3,1,2,4.0,0,3.0,2,2.0,1,3,0,0.0,1,17389.0,72.0
25.0,1,1,7.0,2,1,3,5.0,1,3.0,3,3.0,0,3,1,2.0,2,23295.0,21.0
42.0,1,1,15.0,3,0,4,4.0,0,5.0,1,3.0,1,3,0,3.0,1,22781.0,45.0
35.0,1,1,12.0,2,1,2,5.0,1,3.0,3,2.0,0,5,0,1.0,2,21646.0,60.0
45.0,1,1,9.0,2,0,4,2.0,3,3.0,1,3.0,1,4,1,1.0,3,26557.0,36.0
47.0,0,3,33.0,2,1,4,5.0,1,4.0,3,2.0,0,4,1,3.0,2,26669.0,132.0
44.0,0,3,22.0,2,1,3,5.0,1,3.0,0,5.0,0,5,0,2.0,2,25482.0,110.0
46.0,1,1,7.0,1,1,4,4.0,3,4.0,1,3.0,0,3,1,2.0,3,26119.0,21.0
27.0,1,2,27.0,3,0,4,4.0,0,4.0,1,2.0,1,3,0,2.0,1,20826.0,81.0
27.0,0,1,18.0,3,1,3,4.0,1,5.0,0,3.0,1,3,1,2.0,2,23419.0,54.0
31.0,0,3,32.0,1,0,3,4.0,1,3.0,1,2.0,1,3,1,2.0,2,23414.0,96.0
36.0,1,3,34.0,2,1,3,4.0,1,3.0,3,3.0,1,5,0,1.0,2,24491.0,170.0
41.0,1,1,11.0,3,1,2,1.0,0,3.0,0,3.0,1,1,1,1.0,1,17127.0,11.0
50.0,0,2,9.0,3,1,2,3.0,2,4.0,0,2.0,0,2,1,0.0,4,33200.0,18.0
45.0,0,1,8.0,3,1,3,4.0,4,3.0,0,1.0,0,4,1,0.0,0,31792.0,32.0
38.0,1,1,15.0,2,0,3,3.0,0,3.0,2,2.0,0,1,1,2.0,1,17288.0,15.0
47.0,1,1,8.0,2,0,2,3.0,4,3.0,1,2.0,1,4,1,0.0,0,31752.0,32.0
26.0,1,1,6.0,2,0,2,4.0,0,3.0,1,2.0,1,4,0,0.0,1,17933.0,24.0
39.0,1,3,14.0,3,0,3,5.0,1,3.0,3,2.0,0,1,1,1.0,2,22706.0,14.0
29.0,1,1,29.0,2,1,2,1.0,0,3.0,1,2.0,0,1,1,1.0,1,17700.0,29.0
33.0,1,3,17.0,3,1,3,4.0,1,3.0,3,3.0,0,4,1,2.0,2,24074.0,68.0
31.0,0,2,15.0,2,0,4,5.0,0,3.0,1,8.0,0,5,1,3.0,1,20858.0,75.0
38.0,0,1,9.0,2,1,2,3.0,0,3.0,1,4.0,0,3,1,0.0,1,17821.0,27.0
26.0,1,3,6.0,2,1,2,3.0,1,3.0,0,2.0,0,5,1,0.0,2,20296.0,30.0
27.0,0,3,36.0,3,1,4,6.0,1,5.0,3,2.0,0,3,1,2.0,2,23647.0,108.0
32.0,0,1,11.0,1,1,3,3.0,0,4.0,2,3.0,0,3,1,1.0,1,17718.0,33.0
35.0,1,3,7.0,1,1,4,5.0,3,3.0,0,3.0,1,1,1,2.0,3,25761.0,7.0
50.0,1,1,12.0,1,1,4,4.0,1,3.0,0,4.0,0,3,0,1.0,2,25329.0,36.0
30.0,0,1,17.0,2,0,3,5.0,0,3.0,3,3.0,0,4,1,1.0,1,25301.0,68.0
39.0,0,3,27.0,2,0,2,5.0,1,3.0,1,7.0,0,5,0,0.0,2,20736.0,135.0
20.0,1,3,27.0,3,1,2,1.0,0,3.0,2,2.0,0,3,1,1.0,1,17678.0,81.0
43.0,1,1,20.0,2,1,3,3.0,4,5.0,0,7.0,0,5,1,0.0,0,32159.0,100.0
32.0,1,3,14.0,1,0,3,4.0,1,4.0,1,2.0,1,1,1,2.0,2,20228.0,14.0
56.0,1,1,27.0,1,1,3,4.0,1,3.0,0,5.0,1,2,1,2.0,2,24093.0,54.0
28.0,1,1,12.0,2,0,3,4.0,0,4.0,2,3.0,1,3,0,2.0,1,21156.0,36.0
29.0,0,1,16.0,2,0,2,4.0,0,3.0,3,2.0,0,4,1,0.0,1,21623.0,64.0
33.0,0,1,7.0,2,1,4,4.0,0,3.0,1,2.0,0,5,1,1.0,1,20992.0,35.0
36.0,1,3,10.0,2,1,4,4.0,3,3.0,1,8.0,0,5,0,2.0,3,26501.0,50.0
35.0,1,3,13.0,2,1,3,3.0,0,3.0,0,2.0,0,3,1,0.0,1,17404.0,39.0
22.0,0,1,22.0,3,1,3,2.0,0,3.0,1,2.0,1,3,0,0.0,1,17935.0,66.0
31.0,1,3,7.0,2,1,4,5.0,1,5.0,1,3.0,0,4,1,2.0,2,28392.0,28.0
35.0,1,1,36.0,3,1,3,4.0,1,3.0,0,6.0,0,3,0,1.0,2,24107.0,108.0
49.0,1,1,24.0,2,1,2,4.0,2,3.0,1,2.0,1,3,0,1.0,4,34502.0,72.0
30.0,1,1,22.0,2,1,3,4.0,0,3.0,2,3.0,0,3,0,1.0,1,21018.0,66.0
42.0,1,1,13.0,3,1,3,4.0,0,5.0,3,4.0,1,4,1,2.0,1,23399.0,52.0
49.0,1,1,14.0,2,0,2,3.0,3,4.0,1,5.0,0,4,0,1.0,3,22403.0,56.0
51.0,0,1,29.0,3,1,3,6.0,4,3.0,2,3.0,1,1,1,2.0,0,33089.0,29.0
27.0,1,1,7.0,3,1,4,4.0,0,5.0,3,2.0,0,5,1,3.0,1,21545.0,35.0
44.0,1,1,10.0,2,1,3,1.0,2,5.0,1,2.0,0,5,1,2.0,4,34190.0,50.0
31.0,1,1,15.0,2,1,2,4.0,0,4.0,2,1.0,1,3,1,0.0,1,17657.0,45.0
20.0,1,1,10.0,1,1,2,3.0,0,5.0,2,2.0,0,3,1,0.0,1,17973.0,30.0
52.0,1,1,14.0,3,1,3,5.0,1,3.0,1,4.0,0,3,1,2.0,2,24810.0,42.0
30.0,1,3,10.0,3,0,4,4.0,1,3.0,1,3.0,0,1,0,1.0,2,24239.0,10.0
31.0,1,1,9.0,2,0,3,6.0,1,3.0,3,4.0,0,1,1,1.0,2,24769.0,9.0
35.0,1,1,14.0,2,1,2,2.0,0,3.0,0,2.0,0,5,1,1.0,1,17269.0,70.0
25.0,1,3,25.0,3,1,2,4.0,0,4.0,0,2.0,1,2,0,0.0,1,17413.0,50.0
40.0,1,3,22.0,3,1,4,4.0,4,5.0,2,2.0,0,1,1,3.0,0,32019.0,22.0
46.0,1,1,6.0,3,1,3,3.0,3,5.0,1,1.0,0,2,0,0.0,3,24396.0,12.0
32.0,0,1,7.0,2,0,4,2.0,3,4.0,3,3.0,0,3,1,3.0,3,26124.0,21.0
39.0,1,1,12.0,3,1,3,3.0,0,5.0,0,1.0,1,2,1,1.0,1,17404.0,24.0
26.0,0,2,23.0,2,0,2,3.0,0,3.0,1,1.0,1,5,0,1.0,1,17741.0,115.0
36.0,0,3,18.0,3,1,3,4.0,1,3.0,1,3.0,0,5,1,2.0,2,23646.0,90.0
25.0,1,1,28.0,1,1,3,5.0,0,5.0,1,2.0,0,3,0,1.0,1,20974.0,84.0
41.0,0,1,18.0,1,0,4,4.0,1,3.0,1,3.0,0,3,1,2.0,2,25001.0,54.0
37.0,1,3,12.0,3,1,3,3.0,1,3.0,1,5.0,0,3,1,0.0,2,21502.0,36.0
37.0,1,1,25.0,2,1,3,3.0,0,4.0,0,5.0,0,4,1,1.0,1,18022.0,100.0
23.0,0,3,15.0,3,1,2,3.0,0,5.0,1,2.0,0,5,1,0.0,1,16790.0,75.0
28.0,0,1,12.0,2,1,2,4.0,0,3.0,1,2.0,1,4,1,0.0,1,17703.0,48.0
26.0,1,1,9.0,3,1,4,2.0,0,5.0,3,2.0,0,1,0,2.0,1,22102.0,9.0
25.0,1,3,10.0,2,0,4,4.0,1,3.0,3,2.0,0,1,1,2.0,2,23255.0,10.0
37.0,1,1,20.0,2,0,3,3.0,0,5.0,1,2.0,0,4,1,1.0,1,18034.0,80.0
51.0,0,3,19.0,3,0,4,4.0,3,3.0,3,6.0,0,5,0,1.0,3,27886.0,95.0
54.0,0,1,7.0,2,0,2,3.0,3,3.0,1,1.0,0,5,0,1.0,3,25502.0,35.0
32.0,1,1,31.0,3,0,4,5.0,1,5.0,3,3.0,0,5,1,1.0,2,25490.0,155.0
38.0,1,1,15.0,2,0,3,3.0,0,3.0,2,2.0,0,2,1,1.0,1,17288.0,30.0
35.0,0,3,13.0,3,0,3,6.0,0,3.0,1,2.0,0,4,0,2.0,1,21029.0,52.0
37.0,1,3,7.0,2,1,3,4.0,1,3.0,0,3.0,1,3,1,2.0,2,24879.0,21.0
44.0,1,1,34.0,1,1,3,2.0,0,4.0,1,7.0,0,5,1,2.0,1,23554.0,170.0
42.0,1,1,19.0,2,1,3,4.0,0,3.0,0,5.0,1,3,1,1.0,1,23444.0,57.0
48.0,1,3,11.0,2,0,3,4.0,1,3.0,3,3.0,1,3,1,2.0,2,22841.0,33.0
21.0,1,1,16.0,2,0,2,4.0,0,5.0,2,2.0,0,3,1,0.0,1,16416.0,48.0
40.0,0,1,29.0,3,0,3,4.0,3,5.0,2,3.0,1,5,1,1.0,3,29558.0,145.0
50.0,0,3,6.0,2,0,3,3.0,1,3.0,1,1.0,0,1,0,1.0,2,21347.0,6.0
37.0,1,1,13.0,2,0,3,2.0,0,3.0,1,5.0,0,1,0,1.0,1,21716.0,13.0
35.0,0,1,23.0,2,0,4,5.0,0,3.0,2,3.0,0,5,1,3.0,1,21231.0,115.0
34.0,0,1,6.0,2,1,3,3.0,0,5.0,1,6.0,0,1,1,2.0,1,17996.0,6.0
36.0,1,2,19.0,2,1,2,3.0,0,4.0,0,5.0,0,3,1,0.0,1,17143.0,57.0
41.0,0,1,11.0,2,1,3,4.0,0,5.0,1,7.0,0,3,1,0.0,1,17107.0,33.0
36.0,1,1,29.0,2,1,3,6.0,0,3.0,3,2.0,0,4,1,2.0,1,22908.0,116.0
38.0,0,1,16.0,3,1,3,3.0,0,3.0,0,1.0,0,5,0,2.0,1,17684.0,80.0
39.0,1,3,10.0,2,0,2,4.0,1,3.0,1,5.0,0,5,1,1.0,2,20902.0,50.0
58.0,0,1,8.0,2,1,2,4.0,0,3.0,1,1.0,1,2,0,0.0,1,17380.0,16.0
39.0,0,1,5.0,3,1,2,4.0,2,3.0,0,2.0,0,5,1,1.0,4,34272.0,25.0
36.0,0,1,30.0,2,0,2,3.0,1,4.0,0,1.0,0,3,0,0.0,2,20674.0,90.0
43.0,0,1,36.0,2,0,4,4.0,1,3.0,1,4.0,0,3,1,2.0,2,23234.0,108.0
44.0,1,3,16.0,3,0,3,6.0,1,3.0,3,2.0,0,1,0,1.0,2,24024.0,16.0
22.0,0,1,32.0,2,0,2,4.0,0,3.0,1,2.0,1,3,0,0.0,1,17814.0,96.0
52.0,0,3,13.0,3,0,3,3.0,0,3.0,1,3.0,1,4,1,2.0,1,23446.0,52.0
34.0,1,1,6.0,2,0,2,4.0,0,4.0,0,6.0,0,1,1,1.0,1,18294.0,6.0
29.0,0,3,30.0,1,1,2,1.0,0,5.0,2,2.0,0,3,1,1.0,1,16091.0,90.0
37.0,1,3,17.0,1,0,4,5.0,1,3.0,1,3.0,1,1,1,3.0,2,24351.0,17.0
52.0,1,1,13.0,2,1,3,4.0,2,3.0,2,2.0,0,5,1,2.0,4,38215.0,65.0
40.0,1,3,6.0,3,1,2,5.0,1,3.0,1,3.0,1,3,1,0.0,2,22457.0,18.0
27.0,1,1,10.0,3,1,3,2.0,0,3.0,1,3.0,0,5,1,2.0,1,23098.0,50.0
46.0,0,1,11.0,2,1,3,4.0,1,4.0,0,3.0,0,4,1,2.0,2,23125.0,44.0
50.0,1,1,23.0,2,0,2,4.0,3,5.0,1,6.0,0,3,1,0.0,3,28269.0,69.0
31.0,1,1,30.0,3,0,3,4.0,1,5.0,3,2.0,0,5,0,2.0,2,21812.0,150.0
30.0,1,2,15.0,2,1,2,3.0,1,3.0,1,1.0,1,3,1,1.0,2,21347.0,45.0
41.0,1,1,9.0,3,0,4,5.0,1,3.0,0,8.0,0,5,1,1.0,2,22126.0,45.0
30.0,1,1,14.0,2,0,3,1.0,3,5.0,0,1.0,1,2,0,2.0,3,26416.0,28.0
41.0,1,1,9.0,3,1,4,4.0,0,3.0,1,4.0,0,1,0,1.0,1,21023.0,9.0
29.0,1,2,12.0,3,1,2,4.0,0,4.0,1,2.0,0,3,1,1.0,1,17804.0,36.0
30.0,0,3,7.0,3,0,3,4.0,3,3.0,0,3.0,0,3,1,1.0,3,26596.0,21.0
46.0,1,1,17.0,2,1,4,4.0,0,3.0,1,5.0,0,5,0,3.0,1,21332.0,85.0
49.0,1,1,27.0,3,1,3,4.0,0,3.0,0,6.0,0,2,0,1.0,1,20937.0,54.0
48.0,1,1,21.0,2,0,3,3.0,0,5.0,1,1.0,0,1,1,0.0,1,17367.0,21.0
56.0,0,1,25.0,3,1,4,4.0,1,4.0,0,5.0,1,5,1,3.0,2,25063.0,125.0
59.0,1,1,12.0,1,0,3,5.0,3,4.0,1,4.0,1,5,1,2.0,3,29230.0,60.0
40.0,1,1,7.0,2,0,4,5.0,4,3.0,0,3.0,0,3,0,2.0,0,31420.0,21.0
39.0,1,3,10.0,2,1,3,4.0,1,3.0,3,2.0,1,3,1,1.0,2,25539.0,30.0
29.0,1,1,16.0,3,0,4,4.0,0,3.0,1,7.0,0,3,1,2.0,1,21055.0,48.0
40.0,1,3,13.0,3,1,3,2.0,3,3.0,1,4.0,0,4,1,2.0,3,26915.0,52.0
35.0,1,1,9.0,2,1,4,5.0,0,3.0,1,5.0,0,5,1,1.0,1,21446.0,45.0
33.0,1,1,9.0,3,0,4,4.0,0,4.0,0,3.0,0,4,0,1.0,1,21048.0,36.0
39.0,1,1,16.0,2,1,4,4.0,0,3.0,1,4.0,0,1,1,2.0,1,23449.0,16.0
33.0,0,3,18.0,2,1,3,3.0,1,3.0,0,2.0,0,3,1,2.0,2,23385.0,54.0
40.0,1,1,25.0,3,1,1,3.0,1,3.0,1,1.0,1,1,1,0.0,2,17741.0,25.0
48.0,1,3,11.0,2,0,3,4.0,1,3.0,3,3.0,1,3,1,2.0,2,22841.0,33.0
28.0,1,1,9.0,3,1,3,4.0,0,4.0,0,2.0,0,5,1,1.0,1,22146.0,45.0
60.0,1,3,10.0,2,0,3,5.0,1,3.0,3,7.0,0,3,0,1.0,2,23849.0,30.0
34.0,0,1,7.0,2,0,4,4.0,3,3.0,2,3.0,1,2,1,1.0,3,32136.0,14.0
31.0,1,1,8.0,2,1,2,3.0,0,3.0,1,1.0,1,4,1,1.0,1,17695.0,32.0
27.0,0,1,16.0,2,1,2,3.0,3,5.0,1,2.0,0,3,1,0.0,3,23793.0,48.0
36.0,0,1,9.0,2,0,4,4.0,1,5.0,1,4.0,0,4,0,1.0,2,23771.0,36.0
36.0,0,3,14.0,1,1,2,3.0,1,3.0,1,5.0,0,3,1,1.0,2,20079.0,42.0
37.0,0,1,11.0,2,0,4,4.0,1,4.0,1,2.0,0,3,1,2.0,2,23809.0,33.0
24.0,1,1,33.0,2,1,3,4.0,0,3.0,1,3.0,0,1,0,2.0,1,21582.0,33.0
30.0,1,1,9.0,1,0,2,3.0,0,5.0,2,6.0,1,4,0,0.0,1,17657.0,36.0
47.0,1,2,12.0,3,1,4,4.0,1,4.0,1,2.0,1,5,0,2.0,2,23699.0,60.0
34.0,0,1,9.0,2,1,2,4.0,0,3.0,0,4.0,0,2,1,0.0,1,17979.0,18.0
32.0,1,3,36.0,3,0,4,5.0,1,3.0,1,3.0,0,3,1,1.0,2,24146.0,108.0
26.0,0,1,6.0,3,0,3,4.0,0,3.0,1,2.0,0,1,0,0.0,1,17007.0,6.0
32.0,1,1,9.0,2,1,3,4.0,0,3.0,1,2.0,1,4,1,2.0,1,21373.0,36.0
40.0,1,1,6.0,2,1,2,3.0,0,4.0,0,4.0,0,1,1,1.0,1,17387.0,6.0
30.0,0,1,7.0,2,1,4,6.0,0,3.0,1,3.0,0,1,0,3.0,1,21398.0,7.0
51.0,0,3,15.0,1,1,3,4.0,1,3.0,1,5.0,1,5,0,1.0,2,25474.0,75.0
32.0,0,1,10.0,3,1,3,4.0,0,5.0,1,3.0,1,1,0,1.0,1,21743.0,10.0
33.0,1,1,9.0,3,0,4,3.0,1,3.0,3,2.0,0,3,1,3.0,2,23733.0,27.0
30.0,1,3,27.0,3,1,3,4.0,1,3.0,1,4.0,0,2,1,2.0,2,25609.0,54.0
28.0,1,1,10.0,3,1,3,5.0,0,3.0,2,2.0,0,1,1,2.0,1,20723.0,10.0
26.0,1,1,8.0,3,1,2,1.0,1,3.0,0,2.0,0,3,1,1.0,2,20472.0,24.0
31.0,1,2,24.0,2,1,2,1.0,0,5.0,1,1.0,0,1,1,0.0,1,17956.0,24.0
45.0,1,1,11.0,3,0,2,5.0,1,5.0,2,2.0,1,3,1,0.0,2,20769.0,33.0
31.0,1,1,29.0,3,1,3,4.0,1,3.0,1,1.0,0,3,0,1.0,2,20582.0,87.0
43.0,1,3,15.0,3,0,2,5.0,1,3.0,2,1.0,0,2,1,1.0,2,20346.0,30.0
43.0,0,1,28.0,3,0,3,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23943.0,56.0
35.0,0,1,14.0,2,1,4,6.0,1,3.0,3,3.0,1,5,1,1.0,2,24752.0,70.0
50.0,1,1,8.0,3,1,3,3.0,4,3.0,1,6.0,0,1,0,1.0,0,32639.0,8.0
46.0,0,3,33.0,3,1,3,5.0,1,5.0,1,3.0,0,3,0,1.0,2,23063.0,99.0
25.0,0,3,20.0,2,0,4,4.0,0,4.0,0,3.0,0,1,0,1.0,1,20711.0,20.0
37.0,1,3,10.0,3,0,3,4.0,1,4.0,3,5.0,1,4,0,2.0,2,27956.0,40.0
25.0,0,1,16.0,3,1,3,4.0,0,5.0,3,4.0,1,3,0,2.0,1,21850.0,48.0
42.0,0,3,11.0,3,1,3,4.0,1,4.0,3,3.0,0,3,1,1.0,2,28033.0,33.0
58.0,1,1,11.0,1,0,2,4.0,3,4.0,1,3.0,1,5,1,1.0,3,25552.0,55.0
18.0,1,1,9.0,3,1,2,3.0,0,3.0,2,2.0,0,4,1,0.0,1,16420.0,36.0
36.0,1,3,8.0,2,1,3,3.0,0,3.0,2,4.0,1,3,0,0.0,1,17644.0,24.0
29.0,1,1,13.0,3,0,3,4.0,0,3.0,1,7.0,0,5,1,1.0,1,17532.0,65.0
38.0,1,1,12.0,3,1,4,4.0,1,3.0,1,2.0,0,3,1,3.0,2,25025.0,36.0
32.0,1,1,33.0,2,1,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,21589.0,99.0
40.0,1,1,12.0,2,0,3,3.0,4,3.0,3,1.0,0,5,1,2.0,0,28237.0,60.0
37.0,1,2,16.0,1,0,3,4.0,0,3.0,1,3.0,0,1,1,1.0,1,24088.0,16.0
37.0,0,3,15.0,3,1,3,3.0,3,4.0,1,2.0,0,1,1,2.0,3,23834.0,15.0
35.0,1,3,33.0,2,1,2,3.0,1,3.0,2,2.0,1,5,0,0.0,2,20813.0,165.0
42.0,1,1,14.0,3,0,3,4.0,1,3.0,3,8.0,0,3,1,2.0,2,23681.0,42.0
22.0,1,1,11.0,2,1,2,2.0,0,4.0,1,2.0,1,4,0,0.0,1,17328.0,44.0
28.0,1,1,15.0,3,0,3,3.0,0,3.0,1,6.0,0,3,0,0.0,1,17377.0,45.0
43.0,1,1,12.0,2,1,2,4.0,4,3.0,1,5.0,1,3,1,0.0,0,31627.0,36.0
45.0,0,1,31.0,3,0,2,3.0,2,4.0,2,4.0,0,4,1,1.0,4,33061.0,124.0
52.0,0,1,31.0,3,0,2,4.0,4,3.0,0,4.0,0,5,0,1.0,0,28826.0,155.0
38.0,1,1,18.0,3,0,4,6.0,1,4.0,1,7.0,0,4,1,1.0,2,23455.0,72.0
39.0,1,3,23.0,2,0,3,4.0,1,4.0,3,4.0,0,1,0,1.0,2,22876.0,23.0
36.0,1,1,8.0,2,0,2,3.0,1,4.0,2,1.0,1,3,1,0.0,2,20410.0,24.0
39.0,1,1,6.0,3,0,3,3.0,0,3.0,1,1.0,0,3,0,1.0,1,17232.0,18.0
31.0,1,3,19.0,1,0,3,4.0,1,3.0,3,2.0,0,2,1,1.0,2,25255.0,38.0
41.0,1,1,9.0,2,1,3,5.0,0,3.0,3,4.0,0,5,0,2.0,1,21487.0,45.0
31.0,1,1,9.0,3,0,3,5.0,1,3.0,3,7.0,1,1,1,2.0,2,25555.0,9.0
28.0,0,1,12.0,2,0,3,4.0,0,3.0,2,2.0,1,1,1,2.0,1,21057.0,12.0
43.0,1,3,31.0,3,1,3,4.0,3,3.0,1,6.0,0,4,1,1.0,3,25798.0,124.0
28.0,1,1,33.0,3,0,2,5.0,1,5.0,1,1.0,0,4,1,0.0,2,20208.0,132.0
42.0,0,1,16.0,1,1,2,3.0,0,3.0,1,4.0,0,4,1,0.0,1,17936.0,64.0
33.0,1,1,10.0,3,0,2,4.0,0,4.0,1,7.0,0,4,0,1.0,1,17622.0,40.0
35.0,0,3,30.0,3,1,4,4.0,1,3.0,3,2.0,0,5,0,2.0,2,23246.0,150.0
48.0,1,1,10.0,2,1,3,4.0,3,3.0,3,1.0,0,5,1,0.0,3,25999.0,50.0
45.0,1,3,19.0,3,1,2,1.0,4,3.0,2,7.0,1,3,1,0.0,0,33824.0,57.0
41.0,0,3,10.0,3,1,2,3.0,1,4.0,3,2.0,0,3,1,0.0,2,24355.0,30.0
37.0,0,1,25.0,2,1,3,3.0,0,3.0,0,6.0,0,5,0,1.0,1,22366.0,125.0
27.0,0,1,8.0,3,1,2,3.0,0,3.0,2,3.0,0,3,0,1.0,1,17580.0,24.0
44.0,0,1,16.0,2,1,3,4.0,0,3.0,2,6.0,0,3,0,2.0,1,21116.0,48.0
56.0,1,3,7.0,2,1,4,4.0,3,3.0,1,5.0,0,1,0,3.0,3,28917.0,7.0
50.0,1,1,14.0,2,1,3,5.0,3,3.0,2,2.0,0,2,1,2.0,3,29643.0,28.0
53.0,1,1,10.0,3,1,3,5.0,3,3.0,0,4.0,1,2,0,1.0,3,26647.0,20.0
25.0,0,3,30.0,2,1,3,5.0,0,3.0,2,2.0,1,1,1,1.0,1,16118.0,30.0
43.0,0,1,16.0,3,0,4,4.0,0,3.0,3,3.0,0,4,1,2.0,1,22351.0,64.0
30.0,1,1,8.0,3,0,2,4.0,1,3.0,3,6.0,1,2,1,1.0,2,21877.0,16.0
48.0,1,1,10.0,2,1,2,3.0,3,3.0,3,2.0,0,5,1,1.0,3,22898.0,50.0
37.0,1,1,10.0,1,1,2,4.0,1,4.0,3,6.0,0,2,1,1.0,2,23163.0,20.0
41.0,0,3,16.0,2,1,2,3.0,1,3.0,2,1.0,0,2,0,1.0,2,21230.0,32.0
61.0,1,3,14.0,3,1,3,2.0,1,3.0,1,2.0,1,5,0,1.0,2,23898.0,70.0
50.0,1,3,9.0,3,1,2,4.0,0,3.0,0,2.0,1,4,0,0.0,1,17683.0,36.0
